2100657808,743180211
1838156680,149274376
1461759192,272155286
2100657808,1672231211
2100657808,1499841722
279656392,256349701
108695120,1039848530
1461759192,1113185140
1838156680,198818851
251073608,1065197039
851333768,1137890522
1461759192,1029495284
251073608,657421833
851333768,1957454631
1087350456,367470761
2100657808,1137890522
2100657808,1712065140
1838156680,1892680118
851333768,1098378247
430726472,2060423923
851333768,849832343
202912032,1029495284
251073608,708407532
108695120,2073586948
1461759192,849832343
279656392,382109387
1461759192,82642047
1432891888,799209510
279656392,537368914
851333768,895878681
202912032,544382771
1490032232,1086274596
1838156680,272155286
1432891888,256349701
851333768,1197875805
1727813984,1878920542
2100657808,1277441941
1838156680,736883723
851333768,1111000549
2100657808,1111000549
730105568,2110228195
2100657808,161709143
2100657808,672291623
1490032232,62196939
1490032232,1600225564
251073608,2060423923
2100657808,1998257671
1432891888,805762538
202912032,76143124
851333768,1211874579
202912032,735343770
1838156680,55195403
202912032,736883723
1490032232,161709143
279656392,736883723
1727813984,386087501
2100657808,1211874579
851333768,161709143
202912032,403951093
1432891888,1040772231
1490032232,403951093
202912032,975061509
1461759192,1055422675
108695120,1826833002
851333768,170289769
279656392,62196939
1432891888,1792148625
279656392,1470675774
1781216144,2073586948
851333768,1055422675
279656392,1184942041
2100657808,813663393
251073608,1967558216
1432891888,1184942041
279656392,1518065790
202912032,834265994
1461759192,1211874579
409599168,1892680118
1432891888,188385700
279656392,1323468062
851333768,1603969830
2100657808,1204217149
279656392,1197875805
851333768,1039848530
1461759192,661004531
1490032232,62498442
202912032,743180211
1432891888,743180211
851333768,1204217149
2100657808,1926082091
279656392,1600225564
1432891888,736883723
2100657808,475754961
1461759192,636303968
1838156680,834265994
1838156680,62196939
1389730416,183405318
1389730416,351822457
1461759192,825690817
1461759192,1086274596
1432891888,1197875805
279656392,1211874579
108695120,516399623
409599168,272155286
2100657808,1444549884
1432891888,55195403
1432891888,1518065790
1432891888,1148575034
1432891888,1470675774
851333768,314138629
775876320,1526120882
1984824968,92930479
1432891888,1111000549
2100657808,1782761703
140365976,1089695831
1781216144,405928943
1490032232,1444549884
279656392,661004531
283327272,1509257402
851333768,526246067
1389730416,977700758
851333768,1926082091
140365976,1892680118
1432891888,403951093
1389730416,263657628
1461759192,1062053967
1838156680,62498442
1490032232,1039848530
283327272,1042581925
251073608,1509257402
851333768,813663393
1461759192,813663393
1838156680,1184942041
1838156680,1098378247
108695120,1168816924
409599168,1184942041
108695120,1685168399
202912032,2007832685
1490032232,779665067
1432891888,2004116229
574602904,777732267
1432891888,661004531
1838156680,813663393
409599168,1323468062
1389730416,1491067158
409599168,1098378247
140365976,198818851
279656392,526246067
1372979344,1535591485
1432891888,1998257671
1389730416,1047418396
2100657808,1919657001
1490032232,1525425596
251073608,1447654958
1490032232,1020955751
851333768,1761991334
2100657808,1569924513
2100657808,1761991334
1838156680,1197875805
1490032232,1782761703
1838156680,975061509
140365976,1957454631
279656392,1782761703
279656392,1998257671
1838156680,672291623
1838156680,2054919430
1490032232,412229761
2100657808,1062053967
1838156680,1039848530
1087350456,1999156954
251073608,1169799608
1490032232,359929325
409599168,1616629353
1432891888,1277441941
851333768,1270051448
409599168,1211874579
2100657808,451856540
1838156680,1204217149
108695120,1310402846
140365976,544382771
2007694848,506303531
574602904,161054029
574602904,952461306
851333768,1569924513
1838156680,2007832685
851333768,1002235983
140365976,1029495284
409599168,1600225564
202912032,1998257671
251073608,1898984622
279656392,779665067
1490032232,1919657001
851333768,615761317
574602904,1515611117
1372979344,777732267
1372979344,1962769476
2100657808,743892766
202912032,1062053967
1389730416,618195806
1490032232,451856540
1389730416,1493434437
851333768,779665067
238369856,752301294
430726472,657421833
1984824968,1374123143
238369856,777732267
1432891888,1926082091
251073608,42605667
1838156680,825690817
1838156680,1002235983
251073608,178420063
202912032,1569924513
1838156680,526246067
1432891888,2007832685
140365976,382109387
430726472,1447654958
1432891888,615761317
775876320,1493125334
1984824968,2073586948
1838156680,1919657001
430726472,345106102
1490032232,1761991334
303557656,1962769476
409599168,1782761703
1389730416,943008380
140365976,1792148625
1432891888,1761991334
1432891888,1569924513
409599168,1172966768
2100657808,1329396772
409599168,1086274596
409599168,825690817
283327272,1759727920
2054224960,43256149
1490032232,2024014539
1838156680,1538564481
140365976,1098378247
574602904,900589868
140365976,1111000549
303557656,161054029
2100657808,1446764241
1838156680,1976116900
303557656,752301294
574602904,1353233169
1372979344,1515611117
1022151416,105484689
1781216144,516399623
238369856,1842173058
238369856,1112064070
1838156680,1569924513
303557656,952461306
238369856,879782985
1838156680,1329396772
303557656,193266245
140365976,1211874579
283327272,1215309216
409599168,2007832685
1372979344,1132862935
238369856,752231230
1022151416,429898006
1984824968,1826833002
238369856,900589868
140365976,834265994
238369856,836900076
238369856,629061263
851333768,359929325
2082997928,1892680118
409599168,526246067
1936009912,1357702796
303557656,629061263
574602904,62203292
409599168,412229761
140365976,825690817
698192448,934520303
1389730416,1073938209
238369856,1566349620
409599168,1919657001
1022151416,1837672326
1372979344,193266245
2082997928,272155286
492498664,497419766
2082997928,1113185140
1372979344,1566349620
1781216144,1168816924
409599168,1569924513
2082997928,1089695831
303557656,836900076
1490032232,1685168399
1372979344,558707722
283327272,345106102
1372979344,1117434612
492498664,696632444
574602904,1667189860
1022151416,900336865
2054224960,1834451026
2082997928,1029495284
1372979344,623829803
574602904,87330902
2007694848,208661804
752043984,1380806656
2054224960,1829058879
1984824968,516399623
140365976,1919657001
409599168,1761991334
1984824968,754386341
238369856,87330902
283327272,1752725668
2007694848,983143406
2007694848,1017693157
2082997928,895878681
492498664,960981093
2054224960,1189718898
1372979344,87330902
2082997928,28202705
752043984,105484689
140365976,1569924513
2054224960,497419766
2082997928,259697095
492498664,1560331037
1372979344,1785474421
769181056,845581596
853578360,845581596
2100657808,1664755345
2082997928,149274376
1936009912,778002278
2054224960,170907021
2007694848,2124741335
1262289816,1461731861
430726472,1898984622
1372979344,649805235
1936009912,1419951411
752043984,1332503162
303557656,1667189860
1936009912,1215309216
1490032232,769276380
1936009912,615381517
53191160,858203236
2054224960,436531086
853578360,65825918
769181056,1858434646
1984824968,1310402846
752043984,900336865
2007694848,663131807
251073608,1315035461
140365976,1525425596
1936009912,1235848446
582980928,1017693157
2054224960,960981093
108695120,1690555140
1022151416,1172395325
853578360,1631973741
1372979344,480365574
1727813984,360598865
238369856,391624435
303557656,1843070270
238369856,1090419715
1372979344,1090419715
313141144,146397841
2054224960,1029059389
2082997928,2146175509
2082997928,743180211
1110685136,1203961037
1372979344,1843070270
1372979344,820902524
238369856,480365574
1372979344,2081630679
1022151416,520014077
492498664,311839731
283327272,556614177
283327272,615381517
1372979344,1667189860
492498664,142097349
108695120,1794462502
769181056,2088862913
2082997928,2040127202
1022151416,939424982
430726472,1143557093
2007694848,519588667
1389730416,76837353
251073608,615381517
1262289816,1272825383
1838156680,926320398
108695120,984054713
313141144,684606729
283327272,1961928415
1389730416,1777712625
251073608,15621893
1262289816,2007147378
1026561896,661112436
2082997928,1086274596
1026561896,1112064070
1022151416,808412345
2082997928,1277441941
1026561896,1218099455
1389730416,149819700
1026561896,895635698
1022151416,1348793813
1026561896,1535591485
1393041144,1906907418
238369856,2039475290
1393041144,983143406
238369856,1215704960
108695120,361840423
853578360,1180980911
251073608,139697665
1026561896,1962769476
1389730416,549012489
492498664,1257106079
1026561896,1630141141
574602904,428254199
1995164720,1475586261
853578360,1223148423
2007694848,929713195
492498664,561732109
752043984,2131311665
769181056,1057768471
1393041144,264871039
1490032232,140013956
1370890904,415817327
752043984,520014077
238369856,932440106
2054224960,1888412984
492498664,1667291742
1026561896,1641886350
752043984,4284172
492498664,1588498081
1389730416,1129970299
492498664,1477086647
492498664,101180051
1838156680,140013956
1026561896,967762101
1026561896,952461306
283327272,1487958074
582980928,1422507851
492498664,309485153
1026561896,305982858
53191160,1988574481
1727813984,1373385822
1372979344,1507939547
496706216,619471412
1026561896,836900076
1432891888,293468060
1389748656,213097073
492498664,352067879
108695120,265460345
1026561896,356659871
492498664,2027395156
1393041144,654144196
2007694848,950729025
251073608,1545451685
752043984,1172631348
226003656,386087501
1026561896,1050020881
1984824968,1369702075
1697347784,1444614410
1372979344,1473285439
1026561896,752231230
492498664,1684910439
1026561896,62203292
492498664,421780421
2007694848,1468734022
1026561896,1596146252
1389748656,1966263754
1215228488,2127073065
1372979344,743416108
1215228488,1093275853
462312608,105484689
942653544,723437586
1215228488,1087923430
1022151416,604026345
1026561896,440589532
462312608,414877036
492498664,1562920770
1110685136,1535591485
535111832,1910816814
752043984,1222369346
1022151416,1651079882
1389748656,704661873
1389748656,2045718910
492498664,772867101
1215228488,704661873
942653544,900336865
1389748656,1336619160
752043984,655257582
1215228488,1558692975
1215228488,2045718910
1215228488,421780421
582980928,1906907418
226003656,180376588
1026561896,1132862935
1697347784,809802388
942653544,1849286333
1936009912,1487958074
1022151416,110653485
492498664,1087923430
1110685136,1147172839
1110685136,1566349620
2054224960,309485153
730105568,1988574481
2007694848,700022272
1215228488,2085214718
2007694848,1563435116
1389748656,55442534
1022151416,521832312
1389748656,2120805756
1022151416,1756466240
1110685136,952461306
1215228488,1364216675
1026561896,480365574
492498664,994330282
496706216,852961854
2054224960,704661873
1026561896,138455322
1389748656,111924371
1215228488,711329181
752043984,1947858312
1389748656,1364216675
1215228488,1336619160
1936009912,556614177
752043984,905031899
86159560,603243069
853578360,1370721036
1110685136,1641886350
1215228488,1667291742
1062124984,1087923430
1062124984,1019054277
1215228488,1272825383
1022151416,448964831
1693585992,429898006
2007694848,489863467
1215228488,101180051
1215228488,772867101
1026561896,341062390
1215228488,1980493707
2007694848,673700260
1062124984,55442534
1534002392,1906907418
769181056,544936303
1062124984,904605262
2007694848,722176861
1984824968,1540391559
2007694848,2079092708
2007694848,2030752229
1062124984,2120805756
1062124984,2085214718
2007694848,2092513919
251073608,1644660801
1389748656,1922185515
1026561896,157971000
226003656,1784703725
1062124984,1528717814
1887945832,1639059596
1393041144,1763281348
752043984,616632284
492498664,2085214718
769181056,946591193
1458281600,946591193
492498664,2110034604
1393041144,1241875238
462312608,808412345
2007694848,993626316
1026561896,246047273
1936009912,1132859558
1372979344,1533218019
1389748656,10139276
283327272,1201972157
574602904,94339859
1026561896,345789536
139554568,1565276637
1110685136,258209148
1026561896,1783945528
1026561896,164707217
1215228488,123697409
492498664,1272825383
170314072,414877036
533368224,2093571534
1372979344,546677757
1697347784,1373385822
226003656,1977856137
1887945832,2075837252
1062124984,123697409
139554568,446340884
1936009912,1201972157
1727813984,1082912958
1026561896,546677757
1393041144,1759634277
492498664,1438673779
582980928,376542902
1022151416,1133837469
215965632,51879276
775876320,1514614697
1022151416,1168685117
1944215856,1354158615
2054224960,1980493707
303557656,1440591078
1781216144,984054713
1026561896,1552380666
1215228488,179597055
769181056,551031475
1713353776,183370538
752043984,153591038
170314072,939424982
698192448,940150127
492498664,904605262
942653544,1222369346
492498664,1452770549
2007694848,1517998913
698192448,1371954313
1458281600,2143481879
1393041144,210735729
303557656,94339859
752043984,1756466240
1062124984,179597055
1574172064,895635698
283327272,1545451685
1217790304,145350380
2054224960,10139276
313141144,780136612
1697347784,2111727210
1372979344,1919734613
1534002392,674024355
2007694848,1507194602
1022151416,1739534068
1574172064,1979042925
2007694848,1975361489
827080488,1336619160
663925856,1588498081
1393041144,1954085457
1574172064,1147172839
2054224960,1087923430
827080488,28499739
1534002392,950729025
1026561896,1631043275
1574172064,1842173058
2054224960,1019054277
663925856,55442534
582980928,1976418532
1534002392,115171183
238369856,94339859
251073608,1147153763
492498664,1405557427
582980928,264335580
1026561896,1843070270
1887945832,1188591421
462312608,520014077
283327272,407632575
2054224960,1966263754
2054224960,439394829
827080488,904605262
582980928,2030752229
942653544,1803867558
85947992,1082115870
827080488,2120805756
853578360,480201350
170314072,429898006
794656960,1811446243
2054224960,1588498081
1026561896,199151327
1022151416,69764798
1026561896,1533218019
303557656,332324682
462312608,189130443
53191160,911096787
1404864072,943008380
2054224960,1452770549
663925856,1966263754
1936009912,1840419013
1693585992,616632284
462312608,604026345
1534002392,264335580
1534002392,1468734022
1372979344,1440591078
827080488,2085214718
827080488,1405557427
1022151416,1009164853
663925856,1087923430
827080488,1528717814
1697347784,1257555066
853578360,551031475
283327272,968490033
1389748656,2140509054
1279038328,876875172
827080488,1922185515
1936009912,1644660801
1697347784,1058592144
2054224960,111924371
2054224960,904605262
107054384,855677111
715637376,1057768471
1026561896,428254199
663925856,2120805756
492498664,2052481533
1697347784,584259848
801903944,1997424428
1814375800,2011514055
827080488,1709752021
283327272,784702879
226003656,1604796504
170314072,1837672326
283327272,2304841
283327272,1242716266
794656960,611913921
238369856,1779187157
1026561896,1215542270
942653544,655257582
853578360,616873065
663925856,1064053601
283327272,247841254
752043984,1217691067
1215228488,2140509054
1697347784,496066904
492498664,179597055
1574172064,1962769476
215965632,1977698308
1713353776,1509386554
238369856,1722732789
1936009912,1373728612
408362064,423599337
663925856,1709752021
1936009912,790723159
2054224960,1922185515
251073608,366450453
710900312,1779015679
1936009912,1640708515
663925856,111924371
1697347784,1971599731
1574172064,1535591485
139554568,1370721036
38187264,1578667564
710900312,1988574481
663925856,382379909
462312608,1803867558
769181056,1060625939
663925856,1922185515
1163242880,603243069
2028061528,1161001700
827080488,2024742645
663925856,2052481533
752043984,1830731311
1217790304,1132859558
827080488,777798183
752043984,1739534068
170314072,1947858312
492498664,777798183
1574172064,777732267
226003656,1753341451
1574172064,558707722
492498664,2024742645
462312608,616632284
1372979344,332324682
752043984,1208066304
663925856,715816368
1574172064,752231230
2007694848,1611723814
1574172064,1200457366
1972493800,1470213078
1217790304,1898984622
853578360,1695551844
283327272,524796241
1379233096,1988574481
462312608,1651079882
663925856,2095698065
1370890904,1289302334
1693585992,1348793813
1370890904,1258831365
853578360,232691214
533368224,1733364362
139554568,1928664058
1022151416,954233041
775876320,1818717102
1574172064,752301294
1458281600,232691214
2007694848,1483567451
769181056,238895813
663925856,2024742645
2054224960,2095698065
710900312,632248887
1279038328,1396734219
2007694848,1923708875
663925856,189245419
827080488,2090191038
574602904,134789486
1944215856,1370721036
853578360,1797674002
942653544,604026345
1865200768,864763030
698192448,55620932
801903944,825467137
942653544,706770170
1743353568,56408441
1972493800,2105741954
1731892176,286011698
942653544,110653485
2027502816,772845298
170314072,572182047
139554568,2143481879
710900312,1124670118
1887945832,1262129718
1404864072,1475793266
430726472,929180611
2028061528,1551815975
105055928,1188591421
1995164720,713597917
715637376,2022769762
2054224960,777798183
1838156680,634598725
663925856,935384105
462312608,110653485
1574172064,1014816735
2054224960,2024742645
663925856,2090191038
1796642992,532834579
170314072,417095228
1743353568,1114397979
226003656,1916788600
1574172064,157971000
462312608,1168685117
1972493800,1211931818
710900312,587958926
1930672240,1417311749
1217790304,778002278
462312608,417095228
1215228488,1601444185
1936009912,1006209413
730105568,425236990
283327272,1148351457
139554568,65825918
1574172064,1939936298
2054224960,2090191038
605323440,286011698
170314072,1737280413
801903944,1174677202
1879523424,1492903793
1693585992,1208066304
303557656,27064018
1713353776,1114330905
1879523424,2022915266
1404864072,1977698308
1693585992,1168685117
710900312,426589620
139554568,1057768471
1713353776,250112654
1574172064,164707217
660217824,2008071844
1574172064,629061263
1834479488,1753341451
752043984,1859997617
1534002392,351992561
1574172064,184714496
48929896,1114397979
1022151416,1585153507
1743353568,911821350
170314072,604026345
853578360,2040755626
2054224960,935384105
1713353776,1257861930
618417128,603243069
1391587648,1571324867
1215228488,1605962101
2007694848,434175956
170314072,1651079882
139554568,1690210513
1995164720,1838947050
496706216,1725091755
1379233096,1124670118
170314072,275891406
1592953144,1228155942
1881000768,988735702
430981736,986347780
1217790304,42605667
170314072,1747160211
1924328664,1928664058
942653544,1779121753
730105568,179332721
1834479488,1551563668
853578360,1346535205
283327272,1766598173
283327272,852222980
1256243648,411173770
775876320,486965623
1110685136,1440591078
251073608,513187201
853578360,967450947
2007694848,648174365
853578360,1031046148
1988197600,1988574481
1907370952,967072502
1713353776,334660280
430828040,1043659272
1217790304,1640708515
970771984,532834579
2007694848,649716540
1110685136,1919734613
283327272,366450453
462312608,448964831
853578360,1544065920
698192448,882075843
775876320,454257810
226003656,962995259
1805546928,532834579
238369856,621791238
1279038328,1223492718
1569268376,1317062963
636046272,1840216039
16160288,384003029
1972493800,1124670118
752043984,221400156
586680928,1422507851
1713353776,72268182
1887945832,884926000
942653544,1410142276
1731892176,404022714
545484120,55620932
2012563400,358314139
170314072,1761568369
462312608,1739534068
1743353568,770379197
1474373352,657017761
170314072,1739534068
462312608,2088620410
251073608,607002631
170314072,110653485
1022151416,360490628
1574172064,199151327
1924328664,1129452015
462312608,613688065
163644656,1988574481
2089504496,1789548229
1592953144,384003029
730105568,1469327202
1026561896,27064018
1912080760,2008071844
77085208,864763030
1993179312,1164526682
681074648,152541259
2007694848,650787506
821248944,868701945
370973352,532834579
2085669400,1972334187
1930672240,1517998913
794656960,554123335
1818544128,1974404596
1391587648,1102167706
496706216,293195372
1693183904,411173770
1713353776,1733364362
1887945832,1968666858
1429700912,532834579
1205493872,439049039
1972493800,426589620
710900312,257619020
430726472,852222980
1713353776,1844329059
893161080,2142181555
48929896,1988574481
821248944,502576549
769181056,326630398
1972493800,634549699
1173537192,1495390815
496706216,2072529462
775876320,258490203
636046272,971525455
1022151416,848400491
2007694848,24917981
1972493800,2009540775
139554568,229338204
1379233096,1428556485
105055928,512137150
1988197600,183370538
1435263272,1526683931
170314072,1098035539
496706216,767528703
893161080,751307337
656079248,2011514055
715637376,2055935655
251073608,1379040002
1988197600,1114397979
1007620512,1174677202
170314072,1779121753
496706216,439334676
170314072,247638193
170314072,1756466240
545484120,882075843
1834479488,1257555066
105055928,751307337
251073608,1944305433
2027502816,1922348136
704760824,1825584797
1391587648,1030632038
656079248,1174677202
170314072,1410142276
253276376,918330438
533368224,1825584797
1693585992,1585153507
170314072,267300496
1944215856,2022769762
1379233096,1784072354
1887945832,1244605818
283327272,1056624849
1818544128,1332181536
681074648,1240932253
1995164720,1808513411
1743353568,1926162907
721546240,1902750772
251073608,1168791251
1835991696,1767868398
1379233096,2009540775
1256243648,1543404196
769181056,302070315
1887945832,2142181555
737972344,1048728764
864111728,603243069
221221104,690602109
893161080,1902750772
1372979344,2093883387
105055928,1332181536
1887945832,352933050
1834479488,1775764410
170314072,221400156
402869520,1133023455
163644656,1646573237
16160288,657017761
1343995960,100119986
1972493800,1844329059
1183104656,1834529629
462312608,1272460200
681074648,547020437
545484120,1910816814
2085669400,55620932
1088922880,512137150
572885016,790840949
1026561896,621791238
85947992,1722054248
1088922880,1563494832
1944215856,1774684494
16160288,1768979569
721546240,1563494832
1944215856,1690210513
1713353776,425236990
303557656,2093883387
1988197600,60968650
1972493800,1428556485
694816952,668942246
715637376,1795523183
283327272,2019157167
1818544128,2142181555
710900312,1532936079
16160288,1321969343
1818544128,751307337
251073608,1883717614
1088922880,1902750772
769181056,94927873
1379769256,1973253698
2007694848,566933026
251073608,2102188131
1924328664,551031475
352998840,951093001
16160288,387007406
1818544128,512137150
1818544128,884926000
251073608,797623968
1332427936,17085333
1590033928,1223492718
1081143864,842243701
1613791504,532834579
1866729776,1633299826
38187264,1654016297
1043289952,960281730
1865200768,1997424428
1887945832,751307337
1474373352,1100445069
681074648,1483567451
710900312,2009540775
251073608,1814919580
139554568,1404330321
1881000768,1718100088
234679840,1779015679
1818544128,1825683735
721546240,1387160304
893161080,63040989
1743353568,1025285856
1834479488,1165217661
1370890904,1277234618
462312608,720267529
1647418264,952100950
105055928,1387196886
105055928,2056100281
1887945832,1657109849
1818544128,1613779395
1814375800,1111851443
1764333472,1918293458
1379233096,1532936079
1088922880,1968666858
254447376,967072502
38187264,435547156
850779824,2011514055
721546240,2056100281
251073608,1419312117
430726472,571597277
170314072,1700976292
1887945832,498914753
1370890904,1908109751
1592953144,1768979569
1393041144,965863207
1346950352,772845298
408362064,1228155942
1924328664,480201350
408362064,846150971
1239603696,1291786549
893161080,1657109849
1088922880,1332181536
893161080,1825683735
1713353776,559372079
1818544128,1657109849
710900312,461504165
38187264,1039319411
794656960,1696928292
644358384,286003944
1088922880,1387196886
170314072,40223215
1743353568,982607837
251073608,716227122
1088922880,1671253559
681074648,842243701
2132518256,443540756
1972493800,1721350826
105055928,660074857
352998840,60546458
545484120,1066115391
139554568,803016047
1818544128,1387160304
1637288064,537178691
251073608,1600309254
1059374016,790840949
1253502352,1767868398
572885016,1997424428
1474373352,1731489625
238369856,1289835469
430981736,737187133
430726472,988672242
1930672240,1240932253
1088922880,42209068
1954400120,1126173050
1590033928,623997424
1612909016,1813122035
710900312,109136042
1731892176,1983132531
2089504496,1759727920
1743353568,1266916458
1818544128,1387196886
1592953144,2118498460
273095904,1125951327
769181056,470248472
942653544,1585153507
48929896,201605868
721546240,1170904364
1007620512,785848555
2026875208,1944397172
2134991536,532834579
1279038328,874448619
710900312,1122089370
430981736,264997946
1944215856,1795523183
1924328664,232691214
105055928,83370674
1954400120,641334207
38187264,1842483624
2063238864,1016771439
48929896,1721350826
1383840568,1701913455
1059374016,345475247
163644656,967072502
710900312,962201325
105055928,1387160304
1907370952,193988755
1081143864,1611723814
1026561896,388105249
314646232,951093001
1887945832,2129710146
2026875208,817287631
2125520392,56408441
1958553296,1449554572
2026875208,486865165
283327272,1193050463
1887945832,81973642
545484120,2003403186
234679840,1211931818
1332427936,1885307457
769181056,1544065920
1847909336,1681105630
2063238864,1039319411
1279215960,2141323697
1884657752,1149902513
769181056,463275591
2026875208,33401868
1764333472,298110022
1379769256,1016771439
1332427936,1459081764
2063238864,2022915266
1256736960,1647538886
2007694848,1247024471
721546240,1564451417
1944215856,1346535205
1907370952,1025283519
2105573448,457646598
2026875208,1161202208
611739432,1317062963
1094744392,855677111
1818544128,1459081764
171467032,1286026361
1243144160,108457060
283327272,1419312117
1786040272,986347780
246479800,1595231260
105055928,1885307457
1173537192,540938379
430981736,1444047401
921466696,1161001700
1814375800,17879370
1811065848,1980339199
2026875208,1513281708
545484120,459558394
1924328664,967450947
221221104,2141323697
1924328664,1544065920
1972493800,1679539256
1332427936,880400879
462312608,681956827
770151152,1080337272
1569268376,548605980
2026875208,2105040093
2026875208,1731489625
2026875208,264311316
721546240,1469805976
283327272,1600309254
605323440,1983132531
567325872,821104413
2125520392,250112654
1379769256,1039319411
721546240,1885307457
1525041456,884736806
246479800,2081700894
1972493800,1532936079
1713353776,1731986847
1018701216,603243069
850779824,1257861930
730105568,821032232
2026875208,702923290
1572854784,643115440
1243144160,2085794985
820796392,499686151
1332427936,892083631
2026875208,268007187
170314072,1350796994
1088922880,513440579
2026875208,1255295621
710900312,1731240086
2026875208,791299077
166407400,457646598
1139607600,2061011335
730105568,1974706942
268297312,969294156
2124707640,1184792698
1932304000,422558158
1128780704,1851779202
754909696,784223803
1239603696,2089432052
458243808,1052544141
1183104656,1987720390
1173427232,1149902513
59270024,1215822551
38187264,1151150442
1818544128,880400879
41284744,334962585
229741328,312847473
752043984,1406103027
2075180344,1403424501
1919747648,75384905
2033254344,1880401438
2112080264,641051953
1370890904,56984891
1329966856,457646598
1043289952,1237513292
2100939184,378961896
1279038328,1199053148
303064400,207701812
1835991696,603243069
1059374016,2129475875
780912872,839380245
656079248,1125951327
254447376,548853357
2141995640,1895172048
1173537192,369383253
618417128,1593664733
1924328664,1795523183
871080744,1608676350
2063238864,435547156
532625064,1174677202
640685312,1128927422
1924328664,1097938078
721546240,1496322111
1879371608,100119986
1254910208,1866258376
1279038328,1919421496
1435263272,326212074
1499798304,1825220714
1608195592,663137707
788928384,311201578
4983952,1893826975
585388736,641051953
794656960,1048759768
1936016216,1483338102
1279038328,1806409805
1764333472,2064299746
498673616,489681298
461715688,158875899
921466696,1681864372
221221104,1037740137
273095904,1369547143
86159560,439049039
2091785864,864763030
105055928,294949334
1173537192,1368921895
752043984,685212843
1170026232,2108410977
2033254344,1274515791
1332427936,513440579
1924328664,1647606791
1924328664,1865802552
2132518256,755185535
545484120,1576252394
1713353776,388348029
273624080,2074402284
1972493800,1122089370
1930672240,547020437
1873313176,2108410977
82211472,234894547
1225851600,1582679435
545484120,1798808703
1887945832,176850848
1088922880,294949334
244598720,855677111
1381742240,1893826975
850779824,1174677202
1925091632,294750241
1874853976,1149902513
2116121192,1938976739
246479800,1124644057
46963376,1184396490
2133000960,1286443382
850779824,1779015679
428546848,334962585
2089504496,1290533465
75165936,473499021
462312608,1940934558
2134991536,522446569
1379233096,1731240086
1444710800,1767868398
1983264912,1073494943
2089504496,1143557093
921466696,1551815975
1281273880,400581100
1518737000,839380245
739220152,458278311
2085669400,191155554
1924328664,1765932423
1674034776,1830014910
698192448,2104073120
1819998016,1997424428
846018392,345475247
698192448,1798808703
2089504496,1235848446
116856496,596660386
1379233096,107409550
710900312,579566613
1173537192,1561918422
1713353776,45250226
2125520392,548977235
1924328664,823558626
1913960824,1911164009
788928384,1498085022
